doi,doi_url,repository_url,is_open_access,authors_count,authors_affiliation_count,authors_familyname_count,authors_givennames_count,authors_gnd_count,authors_name_count,authors_orcid_count,has_funding_info,has_journal,keywords_freetext_count,keywords_controlled_vocabularies_count,has_language,has_license,license_name,has_conference_acronym,has_conference_dates,has_conference_place,has_conference_session,has_conference_session_part,has_conference_title,has_conference_website,has_creation_date,creation_date,has_other_dates,other_dates,references_no_identifiers_count,references_with_identifiers_count,has_title,has_version,files
10.5281/zenodo.60621,https://doi.org/10.5281/zenodo.60621,https://zenodo.org/records/60621,True,8,1,0,0,0,8,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T14:49:36+00:00,False,NA,0,0,True,False,AGN2016_Poster_Fink.pdf
10.5281/zenodo.60618,https://doi.org/10.5281/zenodo.60618,https://zenodo.org/records/60618,True,6,6,0,0,0,6,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T13:47:29+00:00,False,NA,0,0,True,False,AGN2016_Poster_Gokus.pdf
10.5281/zenodo.60613,https://doi.org/10.5281/zenodo.60613,https://zenodo.org/records/60613,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T13:47:29+00:00,False,NA,0,0,True,False,AGN2016_Poster_Rodriguez-Ardila.pdf
10.5281/zenodo.60615,https://doi.org/10.5281/zenodo.60615,https://zenodo.org/records/60615,True,9,9,0,0,0,9,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T13:47:29+00:00,False,NA,0,0,True,False,AGN2016_Poster_Goldoni.pdf
10.5281/zenodo.60611,https://doi.org/10.5281/zenodo.60611,https://zenodo.org/records/60611,True,3,1,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T13:47:29+00:00,False,NA,0,0,True,False,AGN2016_Poster_Maggi.pdf
10.5281/zenodo.60610,https://doi.org/10.5281/zenodo.60610,https://zenodo.org/records/60610,True,2,2,0,0,0,2,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T13:47:29+00:00,False,NA,0,0,True,False,AGN2016_Poster_Cowley.pdf
10.5281/zenodo.60617,https://doi.org/10.5281/zenodo.60617,https://zenodo.org/records/60617,True,4,4,0,0,0,4,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T13:47:29+00:00,False,NA,0,0,True,False,AGN2016_Poster_Lin.pdf
10.5281/zenodo.60616,https://doi.org/10.5281/zenodo.60616,https://zenodo.org/records/60616,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-22T13:47:29+00:00,False,NA,0,0,True,False,AGN2016_Poster_Man.pdf
10.5281/zenodo.60594,https://doi.org/10.5281/zenodo.60594,https://zenodo.org/records/60594,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,False,True,2016-08-22T08:41:08+00:00,False,NA,0,0,True,False,metamemory-training-support-final.pdf
10.5281/zenodo.60020,https://doi.org/10.5281/zenodo.60020,https://zenodo.org/records/60020,True,5,5,0,0,0,5,0,False,False,2,0,False,True,cc-zero,True,True,True,False,False,True,True,True,2016-08-16T03:37:35+00:00,False,NA,2,0,True,False,CS19_NGC2362_v4.pdf
10.5281/zenodo.59193,https://doi.org/10.5281/zenodo.59193,https://zenodo.org/records/59193,True,5,5,0,0,0,5,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-16T03:37:35+00:00,False,NA,0,0,True,False,poster.pdf
10.5281/zenodo.59995,https://doi.org/10.5281/zenodo.59995,https://zenodo.org/records/59995,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-16T03:37:35+00:00,False,NA,0,0,True,False,CS19_Poster_Sablowski.pdf
10.5281/zenodo.59189,https://doi.org/10.5281/zenodo.59189,https://zenodo.org/records/59189,True,3,3,0,0,0,3,0,False,False,9,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-08-16T03:37:34+00:00,False,NA,9,0,True,False,Poster_CoolStars19_Chang.pdf
10.5281/zenodo.56213,https://doi.org/10.5281/zenodo.56213,https://zenodo.org/records/56213,True,1,1,0,0,0,1,0,False,False,0,1,False,True,cc-by-4.0,True,False,True,True,False,True,True,True,2016-08-10T12:55:44+00:00,False,NA,0,1,True,False,poster_en.pdf
10.5281/zenodo.59915,https://doi.org/10.5281/zenodo.59915,https://zenodo.org/records/59915,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2016-08-10T11:39:02+00:00,False,NA,0,0,True,False,VIVO_Lab_at_the_TIB_Review_and_Outlook.pdf
10.5281/zenodo.59837,https://doi.org/10.5281/zenodo.59837,https://zenodo.org/records/59837,True,2,2,0,0,0,2,0,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-08-08T14:50:37+00:00,False,NA,0,0,True,False,poster.pdf
10.5281/zenodo.59733,https://doi.org/10.5281/zenodo.59733,https://zenodo.org/records/59733,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-nc-sa-4.0,False,False,False,False,False,False,False,True,2016-08-05T18:20:17+00:00,False,NA,0,0,True,False,Sahana4Greece_brochureA5.pdf
10.5281/zenodo.59232,https://doi.org/10.5281/zenodo.59232,https://zenodo.org/records/59232,True,5,5,0,0,0,5,0,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-08-04T18:52:16+00:00,False,NA,0,0,True,False,cs19_MUSCLES_xray.pdf
10.5281/zenodo.59593,https://doi.org/10.5281/zenodo.59593,https://zenodo.org/records/59593,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-nc-sa-4.0,False,False,False,False,False,False,False,True,2016-08-04T13:41:28+00:00,False,NA,0,0,True,False,POSTER_IIMAS.pdf
10.5281/zenodo.48748,https://doi.org/10.5281/zenodo.48748,https://zenodo.org/records/48748,True,1,0,0,0,0,1,0,True,False,0,0,False,True,cc-by-sa-4.0,False,False,False,False,False,False,False,True,2016-08-04T10:37:58+00:00,False,NA,0,0,True,False,FOSTER_Infographic_2014-2016.pdf
10.5281/zenodo.59096,https://doi.org/10.5281/zenodo.59096,https://zenodo.org/records/59096,True,7,7,0,0,0,7,1,False,False,3,0,False,True,cc-by-4.0,True,True,True,True,False,True,True,True,2016-07-29T14:33:35+00:00,False,NA,3,0,True,False,poster.pdf
10.5281/zenodo.59067,https://doi.org/10.5281/zenodo.59067,https://zenodo.org/records/59067,True,6,6,0,0,0,6,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-07-29T12:28:09+00:00,False,NA,0,0,True,False,BA2015.pdf
10.5281/zenodo.59070,https://doi.org/10.5281/zenodo.59070,https://zenodo.org/records/59070,True,6,6,0,0,0,6,0,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-07-29T12:28:09+00:00,False,NA,0,0,True,False,SINEG2015.pdf
10.5281/zenodo.59068,https://doi.org/10.5281/zenodo.59068,https://zenodo.org/records/59068,True,6,6,0,0,0,6,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-07-29T12:28:09+00:00,False,NA,0,0,True,False,SIGG2015.pdf
10.5281/zenodo.58866,https://doi.org/10.5281/zenodo.58866,https://zenodo.org/records/58866,True,2,2,0,0,0,2,0,False,False,0,1,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-07-27T19:35:52+00:00,False,NA,0,1,True,False,poster_v2.pdf
10.5281/zenodo.58008,https://doi.org/10.5281/zenodo.58008,https://zenodo.org/records/58008,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:14+00:00,False,NA,0,0,True,False,planets2016-LoboGomes_poster.pdf
10.5281/zenodo.58004,https://doi.org/10.5281/zenodo.58004,https://zenodo.org/records/58004,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:14+00:00,False,NA,0,0,True,False,planets2016-KepplerM_poster.pdf
10.5281/zenodo.58011,https://doi.org/10.5281/zenodo.58011,https://zenodo.org/records/58011,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:14+00:00,False,NA,0,0,True,False,Planets2016-PrincipeD_poster.pdf
10.5281/zenodo.58009,https://doi.org/10.5281/zenodo.58009,https://zenodo.org/records/58009,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:14+00:00,False,NA,0,0,True,False,planets2016-PriceD_poster.pdf
10.5281/zenodo.58007,https://doi.org/10.5281/zenodo.58007,https://zenodo.org/records/58007,True,1,1,0,0,0,1,0,False,False,9,0,False,True,cc-zero,True,True,True,False,False,True,True,True,2016-07-26T08:44:14+00:00,False,NA,9,0,True,False,RCollet_CS19_Poster.pdf
10.5281/zenodo.57995,https://doi.org/10.5281/zenodo.57995,https://zenodo.org/records/57995,True,10,10,0,0,0,10,0,False,False,3,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:13+00:00,False,NA,3,0,True,False,CS19_HD101.pdf
10.5281/zenodo.57920,https://doi.org/10.5281/zenodo.57920,https://zenodo.org/records/57920,True,6,5,0,0,0,6,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:10+00:00,False,NA,0,0,True,False,Dynamo_Zoo_Poster.pdf
10.5281/zenodo.57918,https://doi.org/10.5281/zenodo.57918,https://zenodo.org/records/57918,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:10+00:00,False,NA,0,0,True,False,planets2016-JensenE_poster.pdf
10.5281/zenodo.57912,https://doi.org/10.5281/zenodo.57912,https://zenodo.org/records/57912,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:09+00:00,False,NA,0,0,True,False,planets2016-CasassusS_poster.pdf
10.5281/zenodo.57913,https://doi.org/10.5281/zenodo.57913,https://zenodo.org/records/57913,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,False,True,2016-07-26T08:44:09+00:00,False,NA,0,0,True,False,planets2016-DeGregorioI_poster.pdf
10.5281/zenodo.57916,https://doi.org/10.5281/zenodo.57916,https://zenodo.org/records/57916,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:09+00:00,False,NA,0,0,True,False,planets2016-GomezC_poster.pdf
10.5281/zenodo.57898,https://doi.org/10.5281/zenodo.57898,https://zenodo.org/records/57898,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-07-26T08:44:08+00:00,False,NA,0,0,True,False,waste_brochure.pdf
10.5281/zenodo.57868,https://doi.org/10.5281/zenodo.57868,https://zenodo.org/records/57868,True,2,2,0,0,0,2,0,False,False,0,0,False,True,cc-by-4.0,False,True,True,False,False,True,False,True,2016-07-26T08:44:07+00:00,False,NA,0,0,True,False,jmaldonado_cool_stars_Mactivity-1.pdf
10.5281/zenodo.57865,https://doi.org/10.5281/zenodo.57865,https://zenodo.org/records/57865,True,6,6,0,0,0,6,0,False,False,12,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:07+00:00,False,NA,12,0,True,False,2016_CS19_SJS.pdf
10.5281/zenodo.57810,https://doi.org/10.5281/zenodo.57810,https://zenodo.org/records/57810,True,6,6,0,0,0,6,0,False,False,3,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:03+00:00,False,NA,3,0,True,False,CS19_Herbigs.pdf
10.5281/zenodo.57780,https://doi.org/10.5281/zenodo.57780,https://zenodo.org/records/57780,True,7,7,0,0,0,7,0,False,False,6,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:44:01+00:00,False,NA,6,0,True,False,yilmaz_cs19.pdf
10.5281/zenodo.57729,https://doi.org/10.5281/zenodo.57729,https://zenodo.org/records/57729,True,32,32,0,0,0,32,0,False,False,0,1,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-07-26T08:43:55+00:00,False,NA,0,1,True,False,poster_CS19.pdf
10.5281/zenodo.57464,https://doi.org/10.5281/zenodo.57464,https://zenodo.org/records/57464,True,4,4,0,0,0,4,0,False,False,4,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-07-26T08:43:41+00:00,False,NA,4,0,True,False,CS19_RAVE.pdf
10.5281/zenodo.57443,https://doi.org/10.5281/zenodo.57443,https://zenodo.org/records/57443,True,5,5,0,0,0,5,0,False,False,6,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2016-07-26T08:43:40+00:00,False,NA,6,0,True,False,UV_and_X-ray_emission_from_impacts_of_fragmented_blu.pdf
